Time (sec),Time (days),Injected oil volume (m3),Injected water volume (m3),Water PV injected,Produced oil volume (m3),Produced water volume (m3),WCT,OIP (m3),WIP (m3),Total fluid volume conservation error (m3),Total fluid volume conservation error (%%),Recovery factor
408823,4.73175,5.6054e-98,0.0818389,0.271931,0.0679558,0.0138831,0.412462,0.20188,0.0990745,4.23446e-15,1.40701e-12,0.251841
408853,4.7321,5.60582e-98,0.081845,0.271951,0.0679594,0.0138856,0.412503,0.201876,0.0990781,3.62037e-15,1.20296e-12,0.251854
408899,4.73263,5.60645e-98,0.0818542,0.271982,0.0679647,0.0138894,0.412563,0.201871,0.0990834,2.77556e-15,9.22251e-13,0.251874
408937,4.73307,5.60697e-98,0.0818618,0.272007,0.0679692,0.0138926,0.412614,0.201867,0.0990879,4.82774e-15,1.60414e-12,0.251891
408985,4.73362,5.60762e-98,0.0818713,0.272039,0.0679748,0.0138965,0.412677,0.201861,0.0990935,2.77729e-15,9.22828e-13,0.251912
409048,4.73436,5.6085e-98,0.081884,0.272081,0.0679823,0.0139017,0.412761,0.201854,0.099101,1.94809e-15,6.47305e-13,0.251939
409096,4.73491,5.60915e-98,0.0818936,0.272113,0.0679879,0.0139057,0.412825,0.201848,0.0991066,1.94463e-15,6.46152e-13,0.25196
409167,4.73573,5.61013e-98,0.0819079,0.27216,0.0679963,0.0139116,0.412919,0.20184,0.099115,2.27943e-15,7.57399e-13,0.251991
409257,4.73677,5.61135e-98,0.0819258,0.27222,0.0680068,0.013919,0.413038,0.201829,0.0991255,4.12344e-15,1.37012e-12,0.25203
409270,4.73692,5.61153e-98,0.0819284,0.272228,0.0680083,0.01392,0.413055,0.201828,0.099127,1.4537e-15,4.83029e-13,0.252036
409279,4.73703,5.61166e-98,0.0819302,0.272234,0.0680094,0.0139208,0.413067,0.201826,0.0991281,2.9473e-15,9.79316e-13,0.25204
409293,4.73719,5.61185e-98,0.081933,0.272244,0.068011,0.0139219,0.413085,0.201825,0.0991297,2.28116e-15,7.57975e-13,0.252046
409308,4.73736,5.61205e-98,0.081936,0.272254,0.0680128,0.0139232,0.413105,0.201823,0.0991315,1.67054e-15,5.5508e-13,0.252052
409328,4.73759,5.61233e-98,0.08194,0.272267,0.0680151,0.0139248,0.413132,0.201821,0.0991338,3.61863e-15,1.20239e-12,0.252061
409354,4.7379,5.61269e-98,0.0819453,0.272285,0.0680183,0.013927,0.413167,0.201818,0.099137,3.56833e-15,1.18567e-12,0.252073
409392,4.73834,5.61321e-98,0.0819529,0.27231,0.0680227,0.0139302,0.413217,0.201813,0.0991414,2.62464e-15,8.72104e-13,0.252089
409421,4.73866,5.6136e-98,0.0819585,0.272329,0.068026,0.0139325,0.413254,0.20181,0.0991447,2.84668e-15,9.45884e-13,0.252102
409442,4.73891,5.61389e-98,0.0819628,0.272343,0.0680285,0.0139343,0.413283,0.201807,0.0991472,2.0782e-15,6.90536e-13,0.252111
409474,4.73928,5.61433e-98,0.0819692,0.272364,0.0680323,0.0139369,0.413325,0.201804,0.099151,4.23619e-15,1.40759e-12,0.252125
409496,4.73954,5.61464e-98,0.0819737,0.272379,0.0680349,0.0139388,0.413355,0.201801,0.0991536,3.23699e-15,1.07558e-12,0.252134
409530,4.73993,5.6151e-98,0.0819805,0.272402,0.0680389,0.0139416,0.413399,0.201797,0.0991576,3.56659e-15,1.18509e-12,0.252149
409561,4.74029,5.61552e-98,0.0819866,0.272422,0.0680425,0.0139441,0.41344,0.201793,0.0991612,3.73312e-15,1.24043e-12,0.252163
409602,4.74076,5.61609e-98,0.0819948,0.272449,0.0680473,0.0139475,0.413494,0.201789,0.099166,4.07313e-15,1.3534e-12,0.25218
409643,4.74124,5.61665e-98,0.0820031,0.272477,0.0680521,0.0139509,0.413549,0.201784,0.0991708,3.63598e-15,1.20815e-12,0.252198
409672,4.74158,5.61705e-98,0.0820089,0.272496,0.0680556,0.0139533,0.413587,0.20178,0.0991743,1.97758e-15,6.57104e-13,0.252211
409699,4.74188,5.61742e-98,0.0820143,0.272514,0.0680587,0.0139555,0.413623,0.201777,0.0991774,2.96985e-15,9.86809e-13,0.252223
409732,4.74227,5.61787e-98,0.0820209,0.272536,0.0680626,0.0139583,0.413667,0.201773,0.0991813,2.01575e-15,6.69785e-13,0.252237
409771,4.74272,5.6184e-98,0.0820287,0.272562,0.0680672,0.0139615,0.413718,0.201769,0.0991859,3.94823e-15,1.3119e-12,0.252254
409791,4.74296,5.61869e-98,0.0820328,0.272575,0.0680696,0.0139632,0.413745,0.201766,0.0991883,1.27502e-15,4.23659e-13,0.252263
409815,4.74323,5.61901e-98,0.0820376,0.272591,0.0680724,0.0139652,0.413777,0.201763,0.0991911,1.55605e-15,5.17037e-13,0.252273
409847,4.7436,5.61945e-98,0.0820439,0.272612,0.0680761,0.0139678,0.413819,0.20176,0.0991948,2.05391e-15,6.82466e-13,0.252287
409892,4.74412,5.62007e-98,0.082053,0.272642,0.0680814,0.0139716,0.413878,0.201754,0.0992001,4.32467e-15,1.43698e-12,0.252307
409956,4.74486,5.62094e-98,0.0820657,0.272685,0.0680889,0.0139769,0.413962,0.201747,0.0992076,3.8216e-15,1.26982e-12,0.252335
410052,4.74597,5.62225e-98,0.0820849,0.272749,0.0681001,0.0139848,0.414089,0.201736,0.0992188,1.42941e-15,4.74959e-13,0.252376
410124,4.7468,5.62324e-98,0.0820993,0.272796,0.0681086,0.0139907,0.414184,0.201727,0.0992273,3.64639e-15,1.21161e-12,0.252407
410178,4.74743,5.62398e-98,0.0821101,0.272832,0.0681149,0.0139952,0.414255,0.201721,0.0992336,2.48065e-15,8.24262e-13,0.252431
410216,4.74787,5.6245e-98,0.0821177,0.272858,0.0681193,0.0139984,0.414305,0.201717,0.099238,2.98025e-15,9.90267e-13,0.252447
410270,4.74849,5.62524e-98,0.0821285,0.272894,0.0681257,0.0140029,0.414377,0.20171,0.0992444,3.14332e-15,1.04445e-12,0.252471
410311,4.74897,5.62581e-98,0.0821369,0.272921,0.0681306,0.0140063,0.414431,0.201705,0.0992493,2.13544e-15,7.09557e-13,0.252489
410367,4.74962,5.62657e-98,0.082148,0.272958,0.0681371,0.0140109,0.414504,0.201699,0.0992558,2.52923e-15,8.40402e-13,0.252513
410406,4.75007,5.62711e-98,0.0821558,0.272984,0.0681417,0.0140142,0.414556,0.201694,0.0992604,4.09048e-15,1.35917e-12,0.25253
410434,4.75039,5.62749e-98,0.0821614,0.273003,0.0681449,0.0140165,0.414593,0.201691,0.0992636,3.81292e-15,1.26694e-12,0.252542
410454,4.75062,5.62776e-98,0.0821653,0.273016,0.0681472,0.0140181,0.414619,0.201689,0.0992659,3.60129e-15,1.19662e-12,0.252551
410481,4.75094,5.62815e-98,0.0821709,0.273034,0.0681505,0.0140204,0.414656,0.201685,0.0992692,3.11036e-15,1.0335e-12,0.252563
410512,4.75129,5.62856e-98,0.082177,0.273054,0.068154,0.0140229,0.414695,0.201682,0.0992727,3.61169e-15,1.20008e-12,0.252576
410539,4.75161,5.62894e-98,0.0821825,0.273073,0.0681573,0.0140252,0.414732,0.201679,0.099276,3.38271e-15,1.12399e-12,0.252588
410574,4.75201,5.62941e-98,0.0821894,0.273096,0.0681613,0.0140281,0.414777,0.201675,0.09928,1.11369e-15,3.70053e-13,0.252603
410611,4.75244,5.62992e-98,0.0821968,0.27312,0.0681656,0.0140312,0.414826,0.20167,0.0992843,3.2821e-15,1.09056e-12,0.252619
410664,4.75305,5.63064e-98,0.0822074,0.273155,0.0681718,0.0140356,0.414895,0.201664,0.0992905,1.11543e-15,3.7063e-13,0.252642
410738,4.75392,5.63167e-98,0.0822223,0.273205,0.0681806,0.0140418,0.414994,0.201655,0.0992993,4.10436e-15,1.36378e-12,0.252674
410850,4.75521,5.6332e-98,0.0822448,0.27328,0.0681937,0.0140511,0.415141,0.201642,0.0993124,2.95076e-15,9.80469e-13,0.252723
410934,4.75619,5.63436e-98,0.0822616,0.273336,0.0682035,0.0140581,0.415252,0.201632,0.0993222,2.84148e-15,9.44155e-13,0.252759
410997,4.75691,5.63522e-98,0.0822742,0.273378,0.0682109,0.0140633,0.415335,0.201625,0.0993296,2.83801e-15,9.43002e-13,0.252787
411020,4.75717,5.63553e-98,0.0822787,0.273392,0.0682135,0.0140652,0.415364,0.201622,0.0993322,2.45116e-15,8.14463e-13,0.252796
411053,4.75756,5.63599e-98,0.0822854,0.273415,0.0682174,0.0140679,0.415408,0.201618,0.0993361,3.72966e-15,1.23928e-12,0.252811
411077,4.75784,5.63631e-98,0.0822901,0.27343,0.0682202,0.0140699,0.415439,0.201616,0.0993389,1.79544e-15,5.96581e-13,0.252821
411094,4.75803,5.63654e-98,0.0822935,0.273442,0.0682222,0.0140713,0.415461,0.201614,0.0993409,1.52135e-15,5.05509e-13,0.252828
411118,4.75831,5.63687e-98,0.0822983,0.273457,0.068225,0.0140733,0.415492,0.201611,0.0993437,3.07566e-15,1.02197e-12,0.252839
411149,4.75867,5.6373e-98,0.0823046,0.273479,0.0682287,0.0140759,0.415534,0.201607,0.0993474,4.13038e-15,1.37243e-12,0.252853
411192,4.75916,5.63788e-98,0.0823131,0.273507,0.0682336,0.0140795,0.41559,0.201602,0.0993523,3.07046e-15,1.02024e-12,0.252871
411222,4.75951,5.63829e-98,0.0823191,0.273527,0.0682371,0.014082,0.415629,0.201599,0.0993558,2.84148e-15,9.44155e-13,0.252884
411244,4.75977,5.6386e-98,0.0823236,0.273542,0.0682398,0.0140838,0.415659,0.201596,0.0993585,2.89699e-15,9.626e-13,0.252894
411278,4.76016,5.63906e-98,0.0823303,0.273564,0.0682437,0.0140866,0.415703,0.201592,0.0993624,1.67574e-15,5.56809e-13,0.252908
411326,4.76071,5.63972e-98,0.0823399,0.273596,0.0682493,0.0140906,0.415766,0.201587,0.099368,2.06953e-15,6.87654e-13,0.252929
411369,4.76122,5.64032e-98,0.0823486,0.273625,0.0682544,0.0140942,0.415823,0.201581,0.0993731,4.1165e-15,1.36781e-12,0.252948
411420,4.7618,5.64101e-98,0.0823587,0.273658,0.0682603,0.0140984,0.415889,0.201576,0.099379,3.2873e-15,1.09229e-12,0.25297
411492,4.76263,5.64199e-98,0.0823731,0.273706,0.0682687,0.0141044,0.415984,0.201567,0.0993874,3.9517e-15,1.31306e-12,0.253001
411593,4.76381,5.64339e-98,0.0823935,0.273774,0.0682806,0.0141129,0.416117,0.201555,0.0993993,2.95076e-15,9.80469e-13,0.253045
411737,4.76548,5.64536e-98,0.0824223,0.27387,0.0682974,0.0141249,0.416306,0.201538,0.0994161,2.45116e-15,8.14463e-13,0.253107
411809,4.76631,5.64635e-98,0.0824367,0.273918,0.0683058,0.0141309,0.4164,0.20153,0.0994245,2.01054e-15,6.68056e-13,0.253138
411827,4.76652,5.6466e-98,0.0824403,0.27393,0.0683079,0.0141324,0.416424,0.201528,0.0994266,3.94997e-15,1.31248e-12,0.253146
411853,4.76682,5.64695e-98,0.0824454,0.273947,0.0683109,0.0141345,0.416457,0.201525,0.0994296,3.39312e-15,1.12745e-12,0.253157
411885,4.76718,5.64739e-98,0.0824518,0.273968,0.0683146,0.0141372,0.416499,0.201521,0.0994333,3.56486e-15,1.18452e-12,0.253171
411905,4.76741,5.64766e-98,0.0824558,0.273981,0.068317,0.0141388,0.416525,0.201519,0.0994357,4.01415e-15,1.33381e-12,0.25318
411933,4.76774,5.64805e-98,0.0824615,0.274,0.0683203,0.0141412,0.416562,0.201516,0.099439,1.85442e-15,6.16179e-13,0.253192
411973,4.7682,5.64859e-98,0.0824695,0.274026,0.0683249,0.0141445,0.416614,0.201511,0.0994436,2.96464e-15,9.8508e-13,0.253209
412000,4.76851,5.64896e-98,0.0824748,0.274044,0.0683281,0.0141468,0.416649,0.201508,0.0994468,2.52402e-15,8.38672e-13,0.253221
412035,4.76892,5.64945e-98,0.0824819,0.274068,0.0683322,0.0141497,0.416696,0.201504,0.0994509,2.75474e-15,9.15335e-13,0.253236
412085,4.76951,5.65014e-98,0.082492,0.274101,0.0683381,0.0141539,0.416762,0.201498,0.0994568,2.6975e-15,8.96313e-13,0.253258
412111,4.7698,5.65048e-98,0.0824971,0.274118,0.068341,0.014156,0.416795,0.201495,0.0994597,3.75568e-15,1.24792e-12,0.253269
412144,4.77019,5.65094e-98,0.0825038,0.27414,0.068345,0.0141588,0.416839,0.201491,0.0994637,3.08954e-15,1.02658e-12,0.253283
412168,4.77046,5.65127e-98,0.0825085,0.274156,0.0683477,0.0141608,0.41687,0.201488,0.0994664,3.20577e-15,1.0652e-12,0.253294
412202,4.77085,5.65173e-98,0.0825153,0.274179,0.0683517,0.0141636,0.416914,0.201484,0.0994704,3.02883e-15,1.00641e-12,0.253308
412249,4.77141,5.65239e-98,0.0825248,0.27421,0.0683572,0.0141676,0.416976,0.201479,0.0994759,3.58741e-15,1.19201e-12,0.253329
412301,4.772,5.6531e-98,0.0825352,0.274245,0.0683633,0.0141719,0.417044,0.201473,0.099482,3.30985e-15,1.09978e-12,0.253351
412334,4.77238,5.65354e-98,0.0825417,0.274266,0.068367,0.0141746,0.417086,0.201469,0.0994857,2.5327e-15,8.41554e-13,0.253365
412356,4.77264,5.65385e-98,0.0825463,0.274281,0.0683697,0.0141765,0.417116,0.201466,0.0994884,3.80945e-15,1.26579e-12,0.253375
412391,4.77304,5.65432e-98,0.0825531,0.274304,0.0683737,0.0141794,0.417161,0.201462,0.0994924,1.87871e-15,6.24249e-13,0.25339
412411,4.77327,5.6546e-98,0.0825571,0.274318,0.0683761,0.0141811,0.417187,0.20146,0.0994948,3.53884e-15,1.17587e-12,0.253399
412437,4.77358,5.65496e-98,0.0825625,0.274335,0.0683792,0.0141833,0.417222,0.201457,0.0994979,2.05391e-15,6.82466e-13,0.25341
412471,4.77397,5.65542e-98,0.0825692,0.274358,0.0683831,0.0141861,0.417266,0.201453,0.0995018,3.60476e-15,1.19777e-12,0.253425
412501,4.77432,5.65584e-98,0.0825752,0.274378,0.0683866,0.0141886,0.417305,0.201449,0.0995053,2.65239e-15,8.81327e-13,0.253438
412544,4.77482,5.65643e-98,0.0825839,0.274406,0.0683916,0.0141922,0.417361,0.201444,0.0995103,3.54924e-15,1.17933e-12,0.253456
412575,4.77517,5.65685e-98,0.08259,0.274427,0.0683952,0.0141948,0.417401,0.201441,0.0995139,2.05565e-15,6.83042e-13,0.25347
412598,4.77543,5.65716e-98,0.0825945,0.274442,0.0683978,0.0141967,0.417431,0.201438,0.0995165,1.60809e-15,5.34329e-13,0.253479
412632,4.77583,5.65763e-98,0.0826014,0.274465,0.0684018,0.0141996,0.417476,0.201434,0.0995205,2.66454e-15,8.85361e-13,0.253494
412655,4.7761,5.65794e-98,0.082606,0.27448,0.0684045,0.0142015,0.417505,0.201431,0.0995232,3.71404e-15,1.23409e-12,0.253504
412683,4.77643,5.65833e-98,0.0826117,0.274499,0.0684078,0.0142038,0.417543,0.201428,0.0995265,2.3332e-15,7.75268e-13,0.253516
412719,4.77684,5.65882e-98,0.0826188,0.274523,0.068412,0.0142068,0.417589,0.201424,0.0995307,3.21444e-15,1.06808e-12,0.253532
412741,4.7771,5.65913e-98,0.0826233,0.274537,0.0684146,0.0142087,0.417618,0.201421,0.0995333,2.21524e-15,7.36072e-13,0.253542
412773,4.77746,5.65956e-98,0.0826296,0.274558,0.0684183,0.0142113,0.41766,0.201418,0.099537,1.87524e-15,6.23096e-13,0.253555
412818,4.77798,5.66018e-98,0.0826386,0.274588,0.0684235,0.0142151,0.417718,0.201412,0.0995422,3.15893e-15,1.04964e-12,0.253575
412862,4.7785,5.66079e-98,0.0826475,0.274618,0.0684287,0.0142188,0.417776,0.201407,0.0995474,2.6628e-15,8.84785e-13,0.253594
412918,4.77915,5.66156e-98,0.0826587,0.274655,0.0684352,0.0142235,0.417849,0.201401,0.0995539,2.65933e-15,8.83632e-13,0.253618
412998,4.78006,5.66264e-98,0.0826746,0.274708,0.0684445,0.0142301,0.417953,0.201391,0.0995632,3.37577e-15,1.12169e-12,0.253652
413054,4.78071,5.66341e-98,0.0826859,0.274745,0.068451,0.0142348,0.418026,0.201385,0.0995697,3.47812e-15,1.1557e-12,0.253677
413091,4.78115,5.66393e-98,0.0826933,0.27477,0.0684554,0.014238,0.418075,0.20138,0.0995741,2.92474e-15,9.71822e-13,0.253693
413141,4.78173,5.66461e-98,0.0827033,0.274803,0.0684612,0.0142422,0.41814,0.201375,0.0995799,3.70537e-15,1.23121e-12,0.253714
413208,4.7825,5.66553e-98,0.0827167,0.274848,0.0684689,0.0142477,0.418226,0.201367,0.0995876,2.75995e-15,9.17064e-13,0.253743
413225,4.7827,5.66577e-98,0.0827202,0.274859,0.068471,0.0142492,0.418249,0.201365,0.0995897,1.92554e-15,6.39812e-13,0.253751
413249,4.78297,5.66609e-98,0.0827248,0.274875,0.0684737,0.0142511,0.41828,0.201362,0.0995924,3.64292e-15,1.21045e-12,0.253761
413274,4.78326,5.66643e-98,0.0827299,0.274892,0.0684766,0.0142533,0.418313,0.201359,0.0995953,1.58207e-15,5.25683e-13,0.253771
413308,4.78365,5.66689e-98,0.0827367,0.274914,0.0684806,0.0142561,0.418357,0.201355,0.0995993,2.85015e-15,9.47037e-13,0.253786
413347,4.78411,5.66743e-98,0.0827445,0.27494,0.0684852,0.0142594,0.418408,0.201351,0.0996039,4.73753e-15,1.57417e-12,0.253803
413390,4.7846,5.66802e-98,0.0827531,0.274969,0.0684901,0.014263,0.418463,0.201346,0.0996088,3.34281e-15,1.11074e-12,0.253821
413418,4.78493,5.66841e-98,0.0827588,0.274988,0.0684934,0.0142653,0.4185,0.201342,0.0996121,4.39579e-15,1.46062e-12,0.253834
413461,4.78542,5.66899e-98,0.0827673,0.275016,0.0684984,0.0142689,0.418556,0.201337,0.0996171,3.22312e-15,1.07096e-12,0.253852
413517,4.78608,5.66977e-98,0.0827787,0.275054,0.068505,0.0142737,0.41863,0.201331,0.0996237,4.05058e-15,1.34591e-12,0.253877
413532,4.78625,5.66997e-98,0.0827815,0.275063,0.0685067,0.0142749,0.418648,0.201329,0.0996254,9.93997e-16,3.30281e-13,0.253883
413552,4.78648,5.67024e-98,0.0827856,0.275077,0.068509,0.0142766,0.418674,0.201327,0.0996277,4.65773e-15,1.54765e-12,0.253891
413574,4.78673,5.67054e-98,0.0827899,0.275091,0.0685115,0.0142784,0.418703,0.201324,0.0996302,3.71404e-15,1.23409e-12,0.253901
413603,4.78707,5.67094e-98,0.0827957,0.27511,0.0685149,0.0142808,0.41874,0.201321,0.0996336,2.1632e-15,7.1878e-13,0.253913
413644,4.78755,5.67151e-98,0.082804,0.275138,0.0685197,0.0142843,0.418794,0.201316,0.0996384,1.10502e-15,3.67171e-13,0.253931
413675,4.7879,5.67193e-98,0.0828102,0.275158,0.0685233,0.0142869,0.418834,0.201313,0.099642,1.98973e-15,6.61139e-13,0.253944
413698,4.78817,5.67225e-98,0.0828148,0.275174,0.068526,0.0142888,0.418864,0.20131,0.0996447,3.15546e-15,1.04848e-12,0.253954
413733,4.78857,5.67272e-98,0.0828218,0.275197,0.0685301,0.0142917,0.418909,0.201306,0.0996488,2.1684e-15,7.20509e-13,0.253969
413750,4.78877,5.67296e-98,0.0828253,0.275209,0.0685321,0.0142932,0.418932,0.201304,0.0996508,2.27596e-15,7.56246e-13,0.253977
413773,4.78904,5.67328e-98,0.0828299,0.275224,0.0685348,0.0142951,0.418962,0.201301,0.0996535,4.06272e-15,1.34995e-12,0.253987
413806,4.78942,5.67373e-98,0.0828365,0.275246,0.0685386,0.0142979,0.419005,0.201297,0.0996573,3.1173e-15,1.0358e-12,0.254001
413839,4.7898,5.67418e-98,0.082843,0.275268,0.0685424,0.0143006,0.419047,0.201293,0.0996611,2.72352e-15,9.04959e-13,0.254015
413860,4.79004,5.67446e-98,0.0828471,0.275281,0.0685448,0.0143024,0.419074,0.201291,0.0996635,3.16934e-15,1.0531e-12,0.254024
413889,4.79038,5.67486e-98,0.082853,0.275301,0.0685482,0.0143048,0.419112,0.201288,0.0996669,3.00628e-15,9.98914e-13,0.254037
413930,4.79085,5.67543e-98,0.0828612,0.275328,0.068553,0.0143082,0.419165,0.201283,0.0996717,3.67241e-15,1.22025e-12,0.254054
413952,4.79111,5.67573e-98,0.0828657,0.275343,0.0685556,0.0143101,0.419194,0.20128,0.0996743,6.10623e-16,2.02895e-13,0.254064
413982,4.79146,5.67614e-98,0.0828716,0.275363,0.068559,0.0143126,0.419233,0.201277,0.0996777,1.22471e-15,4.06943e-13,0.254077
414024,4.79194,5.67672e-98,0.0828801,0.275391,0.0685639,0.0143162,0.419287,0.201272,0.0996826,3.72445e-15,1.23755e-12,0.254095
414066,4.79243,5.67729e-98,0.0828885,0.275419,0.0685688,0.0143197,0.419342,0.201267,0.0996875,1.83881e-15,6.10992e-13,0.254113
414119,4.79304,5.67802e-98,0.082899,0.275454,0.0685749,0.0143241,0.41941,0.201261,0.0996936,3.33761e-15,1.10901e-12,0.254136
414193,4.7939,5.67904e-98,0.082914,0.275503,0.0685836,0.0143304,0.419507,0.201252,0.0997023,2.61423e-15,8.68646e-13,0.254168
414220,4.79421,5.6794e-98,0.0829193,0.275521,0.0685867,0.0143326,0.419541,0.201249,0.0997054,2.78423e-15,9.25133e-13,0.254179
414259,4.79467,5.67995e-98,0.0829272,0.275547,0.0685913,0.0143359,0.419593,0.201245,0.09971,4.39579e-15,1.46062e-12,0.254196
414312,4.79528,5.68067e-98,0.0829378,0.275582,0.0685974,0.0143404,0.419661,0.201238,0.0997161,2.51882e-15,8.36943e-13,0.254219
414343,4.79564,5.68109e-98,0.082944,0.275603,0.068601,0.014343,0.419701,0.201235,0.0997197,3.747e-15,1.24504e-12,0.254232
414358,4.79581,5.68129e-98,0.0829469,0.275613,0.0686027,0.0143442,0.41972,0.201233,0.0997214,2.97158e-15,9.87385e-13,0.254239
414379,4.79605,5.68158e-98,0.0829511,0.275627,0.0686051,0.0143459,0.419747,0.201231,0.0997238,1.63064e-15,5.41823e-13,0.254248
414408,4.79639,5.68198e-98,0.082957,0.275646,0.0686085,0.0143484,0.419785,0.201227,0.0997272,3.57006e-15,1.18625e-12,0.25426
414450,4.79687,5.68256e-98,0.0829653,0.275674,0.0686134,0.0143519,0.419839,0.201222,0.0997321,4.02109e-15,1.33611e-12,0.254278
414479,4.79721,5.68296e-98,0.0829712,0.275694,0.0686168,0.0143544,0.419877,0.201219,0.0997355,2.63851e-15,8.76715e-13,0.254291
414500,4.79746,5.68325e-98,0.0829754,0.275707,0.0686193,0.0143562,0.419904,0.201217,0.099738,3.0826e-15,1.02428e-12,0.2543
414532,4.79782,5.68368e-98,0.0829817,0.275728,0.0686229,0.0143588,0.419945,0.201213,0.0997416,2.52576e-15,8.39249e-13,0.254314
414566,4.79821,5.68415e-98,0.0829885,0.275751,0.0686269,0.0143617,0.419989,0.201209,0.0997456,4.68549e-15,1.55688e-12,0.254328
414603,4.79864,5.68465e-98,0.0829959,0.275776,0.0686311,0.0143648,0.420037,0.201205,0.0997498,3.17975e-15,1.05655e-12,0.254344
414655,4.79925,5.68537e-98,0.0830064,0.27581,0.0686372,0.0143692,0.420104,0.201199,0.0997559,3.84588e-15,1.27789e-12,0.254366
414729,4.8001,5.68638e-98,0.0830212,0.275859,0.0686458,0.0143754,0.4202,0.20119,0.0997645,4.06446e-15,1.35052e-12,0.254398
414834,4.80132,5.68782e-98,0.0830422,0.275929,0.0686579,0.0143842,0.420336,0.201178,0.0997766,3.90486e-15,1.29749e-12,0.254443
414864,4.80167,5.68824e-98,0.0830483,0.27595,0.0686615,0.0143868,0.420375,0.201174,0.0997802,2.73566e-15,9.08994e-13,0.254457
414887,4.80193,5.68855e-98,0.0830529,0.275965,0.0686642,0.0143887,0.420405,0.201172,0.0997829,3.29424e-15,1.0946e-12,0.254466
414922,4.80233,5.68902e-98,0.0830597,0.275988,0.0686681,0.0143916,0.420449,0.201168,0.0997868,1.74687e-15,5.80442e-13,0.254481
414946,4.80261,5.68936e-98,0.0830646,0.276004,0.068671,0.0143937,0.420481,0.201165,0.0997897,3.35842e-15,1.11592e-12,0.254492
414980,4.80301,5.68983e-98,0.0830715,0.276027,0.068675,0.0143966,0.420525,0.201161,0.0997937,3.13291e-15,1.04099e-12,0.254506
415009,4.80335,5.69023e-98,0.0830773,0.276046,0.0686783,0.014399,0.420562,0.201158,0.099797,3.0722e-15,1.02082e-12,0.254519
415045,4.80376,5.69072e-98,0.0830845,0.27607,0.0686825,0.014402,0.420609,0.201153,0.0998012,3.51455e-15,1.1678e-12,0.254534
415069,4.80404,5.69105e-98,0.0830893,0.276086,0.0686853,0.014404,0.42064,0.201151,0.099804,2.62637e-15,8.7268e-13,0.254545
415103,4.80443,5.69151e-98,0.0830961,0.276108,0.0686892,0.0144069,0.420684,0.201147,0.0998079,3.69149e-15,1.22659e-12,0.254559
415115,4.80457,5.69168e-98,0.0830985,0.276116,0.0686906,0.0144079,0.420699,0.201145,0.0998093,3.19363e-15,1.06117e-12,0.254564
415133,4.80478,5.69192e-98,0.0831021,0.276128,0.0686927,0.0144094,0.420722,0.201143,0.0998114,2.85882e-15,9.49919e-13,0.254572
415145,4.80492,5.69209e-98,0.0831045,0.276136,0.0686941,0.0144104,0.420738,0.201142,0.0998128,2.41647e-15,8.02935e-13,0.254577
415162,4.80512,5.69232e-98,0.0831079,0.276148,0.0686961,0.0144119,0.42076,0.20114,0.0998148,3.79384e-15,1.2606e-12,0.254585
415183,4.80536,5.69262e-98,0.0831122,0.276162,0.0686985,0.0144137,0.420787,0.201137,0.0998172,2.30024e-15,7.64316e-13,0.254594
415214,4.80571,5.69303e-98,0.0831182,0.276182,0.068702,0.0144162,0.420826,0.201134,0.0998207,1.01828e-15,3.38351e-13,0.254607
415241,4.80603,5.6934e-98,0.0831237,0.2762,0.0687052,0.0144185,0.420862,0.201131,0.0998239,1.24206e-15,4.12708e-13,0.254619
415259,4.80624,5.69366e-98,0.0831274,0.276212,0.0687073,0.0144201,0.420885,0.201129,0.099826,3.7418e-15,1.24331e-12,0.254626
415285,4.80654,5.69401e-98,0.0831326,0.27623,0.0687103,0.0144222,0.420918,0.201126,0.099829,5.30478e-15,1.76265e-12,0.254637
415303,4.80674,5.69425e-98,0.083136,0.276241,0.0687123,0.0144237,0.420941,0.201124,0.099831,5.59275e-15,1.85834e-12,0.254645
415326,4.80701,5.69456e-98,0.0831406,0.276256,0.068715,0.0144256,0.42097,0.201121,0.0998337,1.53696e-15,5.10697e-13,0.254655
415356,4.80736,5.69498e-98,0.0831468,0.276277,0.0687186,0.0144282,0.42101,0.201117,0.0998373,5.14692e-15,1.7102e-12,0.254668
